Date,Open,High,Low,Close,Adj Close,Volume
2022-02-10,48.0,49.0,46.619998931884766,47.06999969482422,47.066871643066406,10074300
2022-02-11,47.20000076293945,47.95000076293945,45.18000030517578,45.459999084472656,45.45697784423828,7871500
2022-02-14,45.58000183105469,46.22999954223633,44.34000015258789,44.650001525878906,44.64703369140625,5067400
2022-02-15,45.43000030517578,45.900001525878906,44.630001068115234,45.08000183105469,45.07700729370117,6286700
2022-02-16,44.7599983215332,45.689998626708984,44.279998779296875,45.16999816894531,45.166996002197266,5413200
2022-02-17,45.04999923706055,45.16999816894531,43.59000015258789,43.68000030517578,43.67709732055664,4426000
2022-02-18,43.5,44.290000915527344,42.97999954223633,43.560001373291016,43.557106018066406,5214100
2022-02-22,43.27000045776367,43.939998626708984,42.56999969482422,43.22999954223633,43.22712707519531,5606100
2022-02-23,43.90999984741211,44.15999984741211,42.369998931884766,42.47999954223633,42.477176666259766,5208100
2022-02-24,40.56999969482422,43.630001068115234,40.45000076293945,43.5099983215332,43.50710678100586,5536600
2022-02-25,43.779998779296875,45.150001525878906,43.41999816894531,45.119998931884766,45.117000579833984,5417900
2022-02-28,44.2599983215332,44.79999923706055,43.45000076293945,44.290000915527344,44.28705596923828,6383200
2022-03-01,44.099998474121094,44.11000061035156,41.68000030517578,41.91999816894531,41.917213439941406,5925700
2022-03-02,42.95000076293945,44.2400016784668,42.5099983215332,43.72999954223633,43.72709274291992,5813700
2022-03-03,44.97999954223633,45.119998931884766,43.04999923706055,43.349998474121094,43.34711837768555,4957400
2022-03-04,42.619998931884766,42.88999938964844,40.40999984741211,41.540000915527344,41.53723907470703,6805600
2022-03-07,41.52000045776367,41.52000045776367,37.439998626708984,37.47999954223633,37.477508544921875,9245100
2022-03-08,37.790000915527344,38.959999084472656,36.459999084472656,37.630001068115234,37.627498626708984,8132100
2022-03-09,39.189998626708984,40.90999984741211,39.04999923706055,40.279998779296875,40.279998779296875,6192900
2022-03-10,39.18000030517578,41.06999969482422,38.95000076293945,40.88999938964844,40.88999938964844,5525400
2022-03-11,41.20000076293945,41.5,40.060001373291016,40.11000061035156,40.11000061035156,3743000
2022-03-14,40.099998474121094,40.59000015258789,38.310001373291016,38.79999923706055,38.79999923706055,4506900
2022-03-15,38.9900016784668,40.38999938964844,38.560001373291016,40.09000015258789,40.09000015258789,5525300
2022-03-16,40.869998931884766,42.380001068115234,40.869998931884766,42.16999816894531,42.16999816894531,5891100
2022-03-17,41.7400016784668,42.470001220703125,41.279998779296875,41.939998626708984,41.939998626708984,4728700
2022-03-18,41.7400016784668,42.279998779296875,41.099998474121094,42.16999816894531,42.16999816894531,10398200
2022-03-21,41.9900016784668,42.08000183105469,41.040000915527344,41.83000183105469,41.83000183105469,3480000
2022-03-22,41.97999954223633,42.720001220703125,41.849998474121094,41.970001220703125,41.970001220703125,3035800
2022-03-23,41.459999084472656,41.849998474121094,41.290000915527344,41.40999984741211,41.40999984741211,3901700
2022-03-24,41.56999969482422,42.27000045776367,41.08000183105469,42.15999984741211,42.15999984741211,3654300
2022-03-25,42.150001525878906,42.470001220703125,41.86000061035156,42.20000076293945,42.20000076293945,2625400
